Song Name,Artist Name,Album Name,Release Date,Popularity Score,Length (ms),Grammy_won
Homeland - A Collection Of Black South African Music (Album),Clive Risko,,,,,0
Emergency (Track),Sweet Honey In The Rock,,,,,0
Sounds From A Polka Party,Jimmy Weber,,,,,0
Let's Have A Party (Album),nan,,,,,0
Join The Polka Generation (Album),Lenny Gomulka,,,,,0
All Aboard It's Polka Time (Album),Walter Ostanek,,,,,0
Toots In Memphis (Album),nan,,,,,0
UB40 (Album),UB40,,,,,0
Hanging Fire (Album),Jimmy Cliff,,,,,0
Breakfast In Bed (Track),UB40,,,,,0
The Tale Of Peter Rabbit (Album),Meryl Streep,,,,,0
The Tailor Of Gloucester (Album),Meryl Streep,,,,,0
The Legend Of Sleepy Hollow (Album),Glenn Close,,,,,0
The Bible: The Amazing Book (Album),nan,,,,,0
Peter And The Wolf/Carnival Of The Animals (Part II),Wendy Carlos,,,,,0
What Am I Doing In New Jersey? (Album),George Carlin,,,,,0
Jonathan Winters Finally Captured,Jonathan Winters,,,,,0
Fontaine: Why Am I Straight? (Album),Whoopi Goldberg,,,,,0
Even Worse,"""Weird Al"" Yankovic",,,,,0
Winters' Tales (Album),Jonathan Winters,,,,,0
The Screwtape Letters,John Cleese,,,,,0
A Prairie Home Companion: The 2nd Annual Farewell Performance (Album),Garrison Keillor,,,,,0
A Christmas Carol (Album),John Gielgud,,,,,0
Show Boat (Album),nan,,,,,0
Gershwin: Of Thee I Sing; Let Them Eat Cake (Album),nan,,,,,0
Chess (Album),nan,,,,,0
Anything Goes (Album),nan,,,,,0
Winter Games (Track),nan,,,,,0
Olympic Spirit,nan,,,,,0
Eternal Child (Track),nan,,,,,0
Central City Sketches (Side 2),nan,,,,,0
Who Framed Roger Rabbit (Album),nan,,,,,0
Tucker: The Man And His Dream (Album),nan,,,,,0
Fatal Attraction (Motion Picture) (Album),nan,,,,,0
Empire Of The Sun,nan,,,,,0
One Moment In Time (From 1988 Summer Olympics/One Moment In Time),John Bettis,,,,,0
Kokomo (From Cocktail),Mike Love,,,,,0
Cry Freedom (From Cry Freedom),George Fenton,,,,,0
"Century's End (From Bright Lights, Big City)",Donald Fagen,,,,,0
The Symphony Sessions (Video),David Foster,,,,,0
Stevie Nicks: Live At Red Rocks (Video),Stevie Nicks,,,,,0
Glass Spider (Video),David Bowie,,,,,0
Check It Out (Video),John Cougar Mellencamp,,,,,0
When We Was Fab (Video),George Harrison,,,,,0
This Note's For You (Video),Neil Young,,,,,0
Storytelling Giants (Video),Talking Heads,,,,,0
Get A Job,Nanseey,Get A Job,2022-02-25,0.0,213035.0,0
Suite From The Thorn Birds (Track),nan,,,,,0
Jazz Patrol (Track),nan,,,,,0
Caravan (Track),nan,,,,,0
A Night In Tunisia (Track),nan,,,,,0
Volare (Track),nan,,,,,0
The Key To Her Ferrari,nan,,,,,0
I Wish I'd Met You (Track),nan,,,,,0
Funny (Track),nan,,,,,0
Picture This (Album),nan,,,,,0
Our Beloved Revolutionary Sweetheart (Album),nan,,,,,0
Brian Wilson (Album),nan,,,,,0
Bete Noire,nan,,,,,0
Virginia Traditions: Southwest Virginia Blues (Album),nan,,,,,0
"The Complete Commodore Jazz Recordings, Vol. I",nan,,,,,0
The Classic Hoagy Carmichael (Album),nan,,,,,0
Show Boat (Album),nan,,,,,0
The Erteguns' New York-New York Cabaret Music (Album),nan,,,,,0
"The Complete Commodore Jazz Recording, Vol I (Album)",nan,,,,,0
The Classic Hoagy Carmichael (Single),nan,,,,,0
Djangologie/USA (Album),nan,,,,,0
Through The Lens (Album),nan,,,,,0
Soul Searchin' (Album),nan,,,,,0
Provision (Album),nan,,,,,0
Let It Roll (Album),nan,,,,,0
Facets (Album),nan,,,,,0
David Kershenbaum (producer),nan,,,,,0
Thomas Dolby (producer),nan,,,,,0
Narada Michael Walden (producer),nan,,,,,0
"Babyface, L.A. Reid (producers)",nan,,,,,0
Wagner: Lohengrin (Album),nan,,,,,0
Rorem: String Symphony; Sunday Morning; Eagles (Album),nan,,,,,0
"Mahler: Symphony No. 2 In C Minor \""Resurrection\"" (Album)",nan,,,,,0
Horowitz Plays Mozart (Album),nan,,,,,0
"Mahler: Symhony No. 2 In C Minor \""Resurrection\"" (Album)",nan,,,,,0
Copland: Appalachian Spring (Complete); Letter From Home; John Henry; Cortege Macabre From Grohg (Album),nan,,,,,0
Bruckner: Symphony No. 7 In E (Album),nan,,,,,0
Beethoven: Symphony No. 9 In D Minor (Album),nan,,,,,0
Puccini: La Boheme (Album),nan,,,,,0
Mozart: Idomeneo (Album),nan,,,,,0
Bernstein/Wadsworth: A Quiet Place (Album),nan,,,,,0
Bellini: Norma (Album),nan,,,,,0
Adams: Nixon In China (Album),nan,,,,,0
Vivaldi: Gloria/Scarlatti: Dixit Dominus (Album),nan,,,,,0
Mozart: Requiem (Album),nan,,,,,0
Bach: St. Matthew Passion (Album),nan,,,,,0
Bach: Christmas Oratorio (Album),nan,,,,,0
The Art Of Gary Gray (Album),nan,,,,,0
Dutilleux: L'Arbre Des Songes - Concerto For Violin And Orchestra (Album),nan,,,,,0
Bruch: Scottish Fantasy And Violin Concerto No. 2 In D Minor (Album),nan,,,,,0
"Brahms: Double Concerto In A Minor, Op. 102 (Album)",nan,,,,,0
Bartók: Works For Piano And Orchestra,nan,,,,,0
"Baroque Music For Trumpets (Vivaldi, Telemann, Pachelbel, Haydn, Von Biber) (Album)",nan,,,,,0
Schubert: The Late Piano Sonatas (Album),nan,,,,,0
"Mozart: Piano Sonata No. 13 In B Flat, K. 333",nan,,,,,0
"Liszt: Annees De Pelerinage, Second Year: Italy (Album)",nan,,,,,0
"Bach: The Well Tempered Clavier, Book I (Album)",nan,,,,,0
"Mozart: Quintet In E Flat For Piano And Winds, K452/Beethoven: Quintet In E Flat For Piano And Winds, Op. 16 (Album)",nan,,,,,0
Hindemith: Viola Sonatas (Album),nan,,,,,0
"Dvorák: String Quartet In F \""American Quartet\"" /Smetana: String Quartet In E Minor \""From My Life\""",nan,,,,,0
"Beethoven: Violin - Piano Sonatas No. 4 In A, Op. 23 And No. 5 In F, Op. 24 (Album)",nan,,,,,0
"Songs Of America (Stephen Foster, Elliott Carter, Ruth Crawford, Milton Babbitt, George Crumb, Carrie Jacobs-Bond, Irving Fine, Sergius Kagen) (Album)",nan,,,,,0
Schubert: Winterreise (Album),nan,,,,,0
"Love Songs (Copland, R. Strauss, Poulenc, Mahler, Schumann, Gounod, Schubert, Etc.) (Album)",nan,,,,,0
Handel/Schubert/Schumann: Lieder (Jessye Norman - Live At Hohenems) (Album),nan,,,,,0
Stockhausen: Amour,nan,,,,,0
Rorem: String Symphony (Album),nan,,,,,0
Bolcom: Symphony No. 4 (Album),nan,,,,,0
Bernstein/Wadsworth: A Quiet Place (Album),nan,,,,,0
"Mahler: Symphony No. 2 \""Resurrection\"" (Album)",nan,,,,,0
Bruckner: Symphony No. 7 In E (Album),nan,,,,,0
Beethoven: The 9 Symphonies (Complete) (Album),nan,,,,,0
Beethoven: Missa Solemnis/Mozart: Great C Minor Mass (Album),nan,,,,,0
Thomas Frost,nan,,,,,0
Steven Epstein,nan,,,,,0
Andrew Cornall,nan,,,,,0
Joanna Nickrenz,nan,,,,,0
