Song Name,Artist Name,Album Name,Release Date,Popularity Score,Length (ms),Grammy_won
Bárbara,Richard Nant,Un Viaje,2016-01-02,0.0,488133.0,0
Songs Of Solitude,nan,,,,,0
Requiem per Gigi Sabani in Re minore,NanowaR of Steel,Italian Folk Metal,2021-07-02,16.0,139586.0,0
Picture Studies,nan,,,,,0
Richard Strauss: Concerto for Oboe and Small Orchestra: II. Andante,Nancy Ambrose King,Global Reflections,2012-04-01,0.0,514159.0,0
Keeping Me Up All Night,Chayce Beckham,Keeping Me Up All Night,2022-08-19,61.0,209466.0,0
Makeba,Jain,Zanaka (Deluxe),2016-11-25,50.0,248986.0,0
The Story of O.J.,JAY-Z,4:44,2017-07-07,60.0,231760.0,0
1-800-273-8255,Logic,Everybody,2017-05-05,73.0,250173.0,0
Two Trains Runnin',nan,,,,,0
Soundbreaking,nan,,,,,0
One More Time With Feeling,Nick Cave,,,,,0
Long Strange Trip,nan,,,,,0
Hello,Adele,25,2015-11-20,70.0,295502.0,1
Chapter 25.7 - Brothers & Sisters,Adele O'Neill,Brothers & Sisters,2017,0.0,185900.0,1
The Hello Song (Instrumental),Nancy Gair,"If You're Happy and You Know It, Sing With Me! Circle Time Songs With Nancy G! (feat. Doug Hammer)",2015-12-02,26.0,66860.0,1
Chance The Rapper,nan,,,,,1
Hello,Adele,25,2015-11-20,70.0,295502.0,1
Stressed Out,Twenty One Pilots,Blurryface,2015-05-15,81.0,202333.0,1
Summertime,Willie Nelson,Summertime: Willie Nelson Sings Gershwin,2016-02-26,27.0,234466.0,1
Chapter 25.7 - Brothers & Sisters,Adele O'Neill,Brothers & Sisters,2017,0.0,185900.0,1
Don’t Let Me Down,The Cat and Owl,Lullaby Versions of Chainsmokers,2022-01-26,1.0,254769.0,1
Skin,Flume,,,,,1
Culcha Vulcha,Snarky Puppy,,,,,1
Blackstar,David Bowie,Blackstar,2016-01-08,47.0,597933.0,1
Dystopia,Megadeth,Dystopia,2016-01-22,51.0,299106.0,1
Blackstar,nan,,,,,1
Tell Me I'm Pretty,Cage The Elephant,,,,,1
Blackstar,David Bowie,Blackstar,2016-01-08,47.0,597933.0,1
Cranes in the Sky,Solange,A Seat at the Table,2016-09-30,61.0,250973.0,1
Angel (Live),Lalah Hathaway,Lalah Hathaway Live!,2015-10-30,41.0,342066.0,1
Lake By The Ocean,nan,,,,,1
Lemonade,Beyoncé,,,,,1
Lalah Hathaway Live,Lalah Hathaway,,,,,1
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,Coloring Book,2016-05-27,64.0,304606.0,1
Hotline Bling,Drake,Views,2016-05-06,75.0,267066.0,1
Hotline Bling,nan,,,,,1
Coloring Book,Chance The Rapper,,,,,1
My Church,Maren Morris,HERO (Deluxe Edition),2017-03-17,66.0,197930.0,1
Jolene (feat. Dolly Parton),Pentatonix,PTX Vol. IV - Classics,2017-04-07,51.0,131893.0,1
Humble And Kind,nan,,,,,1
All Around You,Sturgill Simpson,A Sailor's Guide to Earth,2016-04-15,44.0,215693.0,1
White Sun II,White Sun,,,,,1
I’m So Lonesome I Could Cry,nan,,,,,1
Take Me To The Alley,Gregory Porter,Take Me To The Alley,2016-05-06,27.0,316825.0,1
Country For Old Men,John Scofield,,,,,1
Presidential Suite: Eight Variations On Freedom,Ted Nash Big Band,,,,,1
Tribute To Irakere: Live In Marciac,Chucho Valdés,,,,,1
God Provides,nan,,,,,1
Thy Will,nan,,,,,1
Losing My Religion,Kirk Franklin,Losing My Religion,2016-09-02,13.0,200146.0,1
Love Remains,Hillary Scott & The Scott Family,Love Remains,2016-07-29,33.0,236906.0,1
Hymns,Joey+Rory,,,,,1
Un Besito Más,nan,,,,,1
iLevitable,iLe,,,,,1
No Volveré (feat. Alejandro Fernández) - En Vivo [Un Azteca en el Azteca],Vicente Fernández,Un Azteca en el Azteca (En Vivo),2016-09-02,39.0,205413.0,1
Dónde Están,Jose Lugo,Dónde Están,2016-01-15,1.0,272146.0,1
House Of Mercy,Sarah Jarosz,Undercurrent,2016-06-17,35.0,278026.0,1
Kid Sister,nan,,,,,1
This Is Where I Live,William Bell,This Is Where I Live,2016-06-03,16.0,194280.0,1
Coming Home,Mark O'Connor Band,A Musical Legacy,2019-11-29,7.0,199426.0,1
Porcupine Meat,Bobby Rush,Porcupine Meat,2016-07-29,5.0,254373.0,1
In the Pines (Oakland),Fantastic Negrito,The Last Days of Oakland,2017-06-30,32.0,259244.0,1
Undercurrent,Sarah Jarosz,,,,,1
E Na Kini,Kalani Pe'a,E Walea,2016-08-05,15.0,225719.0,1
Ziggy Says,Ziggy Marley,Family Time,2009-05-05,15.0,231933.0,1
Deep Breathing Exercises (Singing Birds),Yin Yoga Academy,"Yoga at Home – Nature Sounds for Yoga Exercises, Meditation and Relaxation, Yin Yoga Workout to Relax Your Mind, Ocean Sound, Bird Calls and Grasshoppers, Rain Sounds for Corepower and Masage",2015-03-14,0.0,199934.0,1
Infinity Plus One,Secret Agent 23 Skidoo,,,,,1
"In Such Good Company: Eleven Years Of Laughter, Mayhem, And Fun In The Sandbox",Carol Burnett,,,,,1
Talking For Clapping,Patton Oswalt,,,,,1
The Color Purple,nan,,,,,1
Miles Ahead,nan,,,,,1
Star Wars: The Force Awakens,nan,,,,,1
Can't Stop The Feeling!,Max Martin,,,,,1
Spoken At Midnight,nan,,,,,1
If You're Happy and You Know It (Vocal),Nancy Gair,"If You're Happy and You Know It, Sing With Me! Circle Time Songs With Nancy G! (feat. Doug Hammer)",2015-12-02,20.0,148931.0,1
The Flintstones,Nanà,Carnevale di Sciacca 1996,2021-10-07,1.0,147121.0,1
Blackstar,nan,,,,,1
Edith Piaf 1915-2015,nan,,,,,1
Sissle And Blake Sing Shuffle Along,nan,,,,,1
"The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Collector's Edition)",nan,,,,,1
Blackstar,nan,,,,,1
Greg Kurstin,nan,,,,,1
Tearing Me Up (RAC Remix),nan,,,,,1
"Dutilleux: Sur Le Même Accord; Les Citations; Mystère De L'instant & Timbres, Espace, Mouvement",nan,,,,,1
Corigliano: The Ghosts Of Versailles,nan,,,,,1
David Frost,nan,,,,,1
"Shostakovich: Under Stalin's Shadow - Symphonies Nos. 5, 8 & 9",nan,,,,,1
Corigliano: The Ghosts Of Versailles,nan,,,,,1
"Penderecki Conducts Penderecki, Volume 1",nan,,,,,1
Steve Reich,nan,,,,,1
Daugherty: Tales Of Hemingway,nan,,,,,1
Shakespeare Songs,nan,,,,,1
Schumann & Berg,nan,,,,,1
Daugherty: Tales Of Hemingway; American Gothic; Once Upon A Castle,nan,,,,,1
Daugherty: Tales Of Hemingway,nan,,,,,1
Formation,Beyoncé,Lemonade,2016-04-23,70.0,206080.0,1
The Beatles: Eight Days A Week The Touring Years,nan,,,,,1
Stressed Out,Twenty One Pilots,Blurryface,2015-05-15,81.0,202333.0,0
Work,Rihanna,ANTI (Deluxe),2016-01-28,79.0,219320.0,0
7 Years,Lukas Graham,Lukas Graham,2016-04-01,77.0,237300.0,0
Formation,Beyoncé,Lemonade,2016-04-23,70.0,206080.0,0
Lemonade,Beyoncé,,,,,0
Views,Drake,Views,2016-05-06,56.0,311960.0,0
Purpose,Justin Bieber,Purpose (Deluxe),2015-11-13,63.0,210160.0,0
All Around You,Sturgill Simpson,A Sailor's Guide to Earth,2016-04-15,44.0,215693.0,0
Seven Years,"Martin Simpson, Andy Cutting and Nancy Kerr",Murmurs (Deluxe Edition),2015-08-06,1.0,262893.0,0
Love Yourself,nan,,,,,0
I Took A Pill In Ibiza,nan,,,,,0
Malumz - Formation Boyz Remix,Nan Kolè,Malumz,2017-04-14,0.0,331802.0,0
Anderson .Paak,nan,,,,,0
Maren Morris,nan,,,,,0
The Chainsmokers,nan,,,,,0
Kelsea Ballerini,nan,,,,,0
Dangerous Woman,Ariana Grande,Dangerous Woman,2016-05-20,65.0,235946.0,0
Piece by Piece - Idol Version,Kelly Clarkson,Piece By Piece (Deluxe Version),2016-03-04,57.0,212280.0,0
Love Yourself,Justin Bieber,Purpose (Deluxe),2015-11-13,80.0,233720.0,0
Hold Up,Beyoncé,Lemonade,2016-04-23,65.0,221093.0,0
Cheap Thrills,Sia,This Is Acting (Deluxe Version),2016-10-21,67.0,211666.0,0
Work,Rihanna,ANTI (Deluxe),2016-01-28,79.0,219320.0,0
7 Years,Lukas Graham,Lukas Graham,2016-04-01,77.0,237300.0,0
Closer,The Chainsmokers,Closer,2016-07-29,81.0,244960.0,0
Encore: Movie Partners Sing Broadway,Barbra Streisand,,,,,0
Stages Live,Josh Groban,,,,,0
Fallen Angels,Bob Dylan,,,,,0
"Se (If) - From ""Cinema Paradiso""",Andrea Bocelli,Cinema (Special Edition),2016-04-01,23.0,254438.0,0
This Is Acting,Sia,,,,,0
Confident,Demi Lovato,Confident,2015-01-01,68.0,205745.0,0
Dangerous Woman,Ariana Grande,Dangerous Woman,2016-05-20,65.0,235946.0,0
Purpose,Justin Bieber,Purpose (Deluxe),2015-11-13,63.0,210160.0,0
Tearing Me Up,Bob Moses,Days Gone By,2015-09-18,53.0,470093.0,0
Drinkee - Vintage Culture & John Summit Remix,Sofi Tukker,Drinkee (Vintage Culture & John Summit Remix),2021-07-23,59.0,205161.0,0
Rinse & Repeat,Riton,Rinse & Repeat,2016-03-11,41.0,152600.0,0
Never Be Like You (feat. Kai),Flume,Skin,2016-05-27,64.0,234909.0,0
Kisses - Louie Vega Remix Nu Club Main,Louie Vega,Louie Vega Starring...XXVIII Unreleased & Lost Mixes,2017-10-20,6.0,439158.0,0
"Barbara Barbara, We Face A Shining Future",Underworld,,,,,0
Epoch,Tycho,Epoch (Deluxe Version),2016,40.0,345387.0,0
Electronica 1: The Time Machine,Jean-Michel Jarre,,,,,0
Unspoken,Chuck Loeb,Unspoken,2016-09-30,16.0,373010.0,0
Way Back Home - Live,Steve Gadd Band,"Way Back Home Live From Rochester, NY",2016-09-16,5.0,580572.0,0
When You Wish Upon a Star,Bill Frisell,When You Wish Upon a Star,2016-01-29,8.0,188386.0,0
Human Nature,Herb Alpert,Human Nature,2016-09-30,7.0,183306.0,0
Heathens,Twenty One Pilots,Heathens,2016-06-16,77.0,195920.0,0
The Sound of Silence - Live on CONAN,Disturbed,The Sound of Silence (Live on CONAN),2016-09-09,38.0,253101.0,0
Don't Hurt Yourself,Beyoncé,,,,,0
Joe - Live From Austin City Limits,Alabama Shakes,Joe (Live From Austin City Limits),2015-10-29,35.0,211374.0,0
The Price Is Wrong,Periphery,Periphery III: Select Difficulty,2016-07-26,32.0,236600.0,0
Rotting in Vain,Korn,Rock Hymnen,2023-02-24,0.0,213000.0,0
Silvera,Gojira,Magma,2016-06-17,59.0,212653.0,0
Shock Me,Baroness,Purple,2015-12-18,31.0,257120.0,0
My Name Is Human,nan,,,,,0
Heathens,nan,,,,,0
Hardwired,nan,,,,,0
Burn The Witch,nan,,,,,0
Lost in the Woods - Weezer Version,Weezer,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,51.0,185231.0,0
Death of a Bachelor,Panic! At The Disco,Death of a Bachelor,2016-01-15,67.0,203506.0,0
Magma,Gojira,Magma,2016-06-17,46.0,402493.0,0
California,blink-182,California,2016-07-01,42.0,190400.0,0
A Moon Shaped Pool,Radiohead,,,,,0
Post Pop Depression,Iggy Pop,,,,,0
The Wheel,PJ Harvey,The Hope Six Demolition Project,2016-04-15,19.0,338120.0,0
22 (OVER S∞∞N),Bon Iver,"22, A Million",2016-09-30,51.0,168000.0,0
Needed Me,Rihanna,ANTI (Deluxe),2016-01-28,81.0,191600.0,0
I Do,Musiq Soulchild,Life On Earth (Deluxe Edition),2016-04-08,32.0,257773.0,0
Permission,Ro James,ELDORADO,2017-03-29,56.0,281511.0,0
Turnin' Me Up,BJ The Chicago Kid,In My Mind,2016-02-19,55.0,269173.0,0
Can't Wait,Jill Scott,,,,,0
Sleeping With The One I Love,Fantasia,Sleeping With The One I Love,2016-05-27,24.0,304176.0,0
Woman's World,BJ The Chicago Kid,In My Mind,2016-02-19,29.0,215786.0,0
The Three Of Me,William Bell,This Is Where I Live,2016-06-03,28.0,204346.0,0
THIRD WRLD LUV,NANO,THIRD WRLD LUV,2022-12-29,18.0,233841.0,0
Kiss It Better,nan,,,,,0
The Exchange Club,Nanette Malher,Breaking Through the Clouds - The First Women's National Air Derby (Original Soundtrack),2017-06-30,0.0,54013.0,0
Come and See Me,Wes Nance,Shot in the Dark,2010-11-16,0.0,128600.0,0
Anti,Rihanna,,,,,0
Malibu,Anderson .Paak,,,,,0
We Are All Lost,Fit For A King,Deathgrip,2016-10-07,26.0,247209.0,0
Ology,Gallant,,,,,0
Smoove Jones Afta Glow Show (Outro),Mýa,Smoove Jones,2016-02-23,11.0,402783.0,0
Healing Season,Mint Condition,Healing Season,2015-10-16,4.0,352680.0,0
Velvet Portraits,Terrace Martin,Velvet Portraits,2016-04-01,22.0,93546.0,0
Love Inside,BJ The Chicago Kid,In My Mind,2016-02-19,31.0,227880.0,0
THat Part,ScHoolboy Q,Blank Face LP,2016-07-08,58.0,313573.0,0
All The Way Up (feat. Infared),Fat Joe,All The Way Up (feat. Infared),2016-03-02,61.0,191942.0,0
Pop Style,Drake,Views,2016-05-06,60.0,212946.0,0
Panda,Desiigner,Panda,2016-02-26,64.0,247866.0,0
Famous,Kanye West,The Life Of Pablo,2016-06-10,69.0,196040.0,0
Ultralight Beam,Kanye West,The Life Of Pablo,2016-06-10,65.0,320680.0,0
Broccoli,D.R.A.M.,,,,,0
Freedom (feat. Kendrick Lamar),Beyoncé,Lemonade,2016-04-23,58.0,289760.0,0
Ultralight Beam,nan,,,,,0
Rhode Island Is Famous for You,Nancy LaMott,My Foolish Heart,2005-01-01,1.0,210066.0,0
With White Noise Solve Your Sleeping Problems,The Noise Nannies,Rest Easy with White Noise,2023-02-24,0.0,76548.0,0
Lombard (All The Way Up Freestyle),Nanacita,Strategos,2018-03-03,0.0,193793.0,0
The Life Of Pablo,Kanye West,,,,,0
Blank Face,ScHoolboy Q,Blank Face LP,2016-07-08,35.0,194120.0,0
Views,Drake,Views,2016-05-06,56.0,311960.0,0
Major Key,DJ Khaled,,,,,0
And The Anonymous Nobody,De La Soul,,,,,0
Blue Ain't Your Color,Keith Urban,Ripcord,2016-05-06,65.0,230600.0,0
Church Bells,Carrie Underwood,Storyteller,2015-10-23,64.0,193333.0,0
Vice,Miranda Lambert,The Weight of These Wings,2016-11-18,54.0,240280.0,0
Love Can Go to Hell,Brandy Clark,Big Day in a Small Town,2016-06-10,23.0,237880.0,0
Think of You,Chris Young,I'm Comin' Over,2015-11-13,60.0,218946.0,0
Setting the World On Fire (with P!NK),Kenny Chesney,Cosmic Hallelujah,2017-04-28,57.0,217466.0,0
21 Summer,Brothers Osborne,Pawn Shop,2016-01-15,55.0,214386.0,0
Different For Girls,Dierks Bentley,Black,2016-06-10,54.0,180360.0,0
"VIVID VICE (From ""Jujutsu Kaisen"")",Nanaru,"VIVID VICE (From ""Jujutsu Kaisen"")",2021-02-26,6.0,186630.0,0
In My Father's House (Bilingual Version),Nancy Bodsworth,"Let Your Mercy Fall (Songs for Home, Church & School)",2017-03-08,0.0,278481.0,0
Die A Happy Man,nan,,,,,0
Blue Ain't Your Color,nan,,,,,0
Ripcord,Keith Urban,,,,,0
Hero,Maren Morris,,,,,0
Full Circle,Loretta Lynn,,,,,0
Big Day in a Small Town,Brandy Clark,Big Day in a Small Town,2016-06-10,32.0,223133.0,0
Rosetta,Vangelis,Rosetta,2016-09-23,34.0,302112.0,0
Inner Passion,Peter Kater,Inner Passion,2016-02-26,19.0,72000.0,0
Dark Sky Island,Enya,Dark Sky Island,2015-11-20,50.0,297440.0,0
Orogen,John Burke,Orogen,2016-05-01,1.0,309960.0,0
I Concentrate On You,Nancy Kelly,Singin' & Swingin',1997-01-01,0.0,264493.0,0
We Breathe We Burn,Who Killed Nancy Johnson?,I See Six,2020-06-26,0.0,189147.0,0
Tocatta Number Four in Four Movements by Four Hands I,Nandor Nevai,Satan's Witnesses,2018-10-02,0.0,443425.0,0
Countdown,NANG,Ralph Hardy Presents: Growing Pains 2,2017-05-07,0.0,200227.0,0
Fragile/The Gentle Rain,The Tierney Sutton Band,The Sting Variations,2016-09-09,2.0,276712.0,0
Harlem On My Mind,Catherine Russell,Harlem On My Mind (Bonus Track Version),2016-09-09,16.0,257095.0,0
Upward Spiral,Branford Marsalis Quartet,,,,,0
Sound of Red,Rene Marie,Sound of Red,2016-05-13,5.0,360357.0,0
The Nearness of You,Joshua Redman,Nearness,2016-09-09,36.0,1004626.0,0
Sunday Night At The Vanguard,The Fred Hersch Trio,,,,,0
Dreamsville - Live Track,Peter Erskine,On Call,2018-04-06,1.0,558773.0,0
Book Of Intuition,Kenny Barron Trio,,,,,0
All Is Quiet,Bob Mintzer Big Band,Bob Mintzer Big Band - Live at MCG,2004-07-27,0.0,538373.0,0
"Kaleidoscope Eyes Medley: With a Little Help from My Friends / Ob-La-Di, Ob-La-Da / Sgt. Pepper's Lonely Hearts Club Band / I Am the Walrus",John Daversa,Kaleidoscope Eyes: Music of the Beatles,2016-05-06,0.0,406186.0,0
"MONK'estra, Vol. 1",John Beasley,,,,,0
Real Enemies,Darcy James Argue's Secret Society,,,,,0
30,Trio Da Paz,,,,,0
Canto América,Michael Spiro/Wayne Wallace La Orquesta Sinfonietta,,,,,0
Madera Latino: A Latin Jazz Perspective On The Music Of Woody Shaw,nan,,,,,0
Entre Colegas,Andy González,,,,,0
Better Well Being,Nano Sounds,SPA: Feel Calm with BINAURAL Beats Vol. 1,2023-02-24,0.0,120000.0,0
Made A Way [Live],nan,,,,,0
You're Bigger [Live],nan,,,,,0
"It's Alright, It's Ok",nan,,,,,0
Chain Breaker,nan,,,,,0
King Of The World,nan,,,,,0
Priceless,nan,,,,,0
I Will Trust in You,Nancy Nipah,I Will Trust in You,2022-07-04,0.0,245000.0,0
Demonstrate [Live],William Murphy,,,,,0
The Anthem (Live),Todd Dulaney,A Worshipper's Heart (Live),2016-04-15,3.0,418360.0,0
Fill This House,Shirley Caesar,Fill This House,2016-06-03,14.0,372407.0,0
Listen (Morning),Tim Bowman Jr.,Listen,2016-05-06,11.0,48240.0,0
Youth Revival [Live],nan,,,,,0
Be One,Natalie Grant,Be One (Deluxe Version),2015-11-13,29.0,191016.0,0
American Intro,Crowder,American Prodigal (Deluxe Edition),2016-09-23,22.0,93466.0,0
Poets & Saints,nan,,,,,0
God Don't Never Change: The Songs Of Blind Willie Johnson,nan,,,,,0
Hymns And Songs Of Inspiration,Gordon Mote,,,,,0
Nature's Symphony,The Isaacs,Nature's Symphony in 432,2016-09-02,8.0,225653.0,0
Better Together,Gaither Vocal Band,Better Together,2016-08-26,7.0,250733.0,0
Buena Vida,Diego Torres,,,,,0
Seguir Latiendo,Sanalejo,Seguir Latiendo,2016-02-12,8.0,231607.0,0
Similares,Laura Pausini,Similares,2015-11-06,35.0,216560.0,0
Ilusión,Gaby Moreno,,,,,0
Amor Supremo,Carla Morrison,,,,,0
Down the Drain (feat. Raka Rich(Los Rakas)),Raka Rich(Los Rakas),Its My Turn,2011-12-30,0.0,168934.0,0
Buenaventura,La Santa Cecilia,,,,,0
L.H.O.N. (La Humanidad O Nosotros),nan,,,,,0
Tributo A Joan Sebastian Y Rigoberto Alfaro,Mariachi Divas De Cindy Shea,,,,,0
Generación Maquinaria Est. 2006.,La Maquinaria Norteña,,,,,0
Hecho A Mano,Joss Favela,,,,,0
Raíces,Banda El Recodo De Cruz Lizárraga,,,,,0
El Ladrón (with Julieta Venegas),La Sonora Santanera,La Sonora Santanera en Su 60 Aniversario,2016-04-01,53.0,182586.0,0
35 Aniversario,Grupo Niche,,,,,0
La Fantasia Homenaje A Juan Formell,Formell Y Los Van Van,,,,,0
Conexión,Fonseca,+Conexión,2015,42.0,231272.0,0
Mother's Children Have A Hard Time,The Blind Boys Of Alabama,God Don't Never Change: The Songs Of Blind Willie Johnson,2016-02-26,3.0,282240.0,0
Wreck You,Lori McKenna,The Bird & the Rifle,2016-07-29,37.0,198186.0,0
Factory Girl,Rhiannon Giddens,Factory Girl,2015-11-27,9.0,418816.0,0
Ain't No Man,The Avett Brothers,,,,,0
Wreck You,nan,,,,,0
Gulfstream,nan,,,,,0
City Lights,Nanu,Borderline Genius Disorder,2022-08-26,10.0,126130.0,0
Alabama At Night,nan,,,,,0
Kid Sister,The Time Jumpers,Kid Sister,2016-09-09,4.0,323813.0,0
The Bird & The Rifle,Lori McKenna,The Bird & the Rifle,2016-07-29,26.0,264106.0,0
The Bigger the Fool (The Harder the Fall),Kris Kristofferson,The Cedar Creek Sessions,2016-06-17,2.0,189026.0,0
True Sadness,The Avett Brothers,True Sadness,2016-06-24,38.0,275360.0,0
North By South,Claire Lynch,,,,,0
"Train on the Island (feat. Tatiana Hargreaves, Tom Rozum, Patrick Sauber & Andrew Conklin)",Laurie Lewis,The Hazel and Alice Sessions,2016-01-21,1.0,129266.0,0
Burden Bearer,Doyle Lawson & Quicksilver,Burden Bearer,2016-08-07,26.0,150880.0,0
Original Traditional,Blue Highway,,,,,0
The Soul Of Jimmie Rodgers,Vasti Jackson,,,,,0
Mayor Langford Birmingham Blues,Luther Dickinson,Blues & Ballads (A Folksinger’s Songbook) Volumes I & II,2016-02-05,1.0,169391.0,0
I'll Play The Blues For You (Live),Joe Bonamassa,Live at the Greek Theatre,2016-09-23,37.0,374846.0,0
Can't Shake This Feeling,Lurrie Bell,,,,,0
Everybody Wants A Piece,Joe Louis Walker,Everybody Wants A Piece,2015-09-18,2.0,303386.0,0
Give It Back To You,The Record Company,Give It Back To You,2016-01-01,33.0,230520.0,0
Bloodline,Kenny Neal,Bloodline,2016-07-22,19.0,230333.0,0
Love Wins Again,Janiva Magness,Love Wins Again,2016-04-08,2.0,198200.0,0
Weighted Mind,Sierra Hull,Weighted Mind,2016-01-01,11.0,223240.0,0
Factory Girl,Rhiannon Giddens,Factory Girl,2015-11-27,9.0,418816.0,0
Upland Stories,Robbie Fulks,,,,,0
Silver Skies Blue,Judy Collins,Silver Skies Blue,2016-06-03,14.0,186652.0,0
I Wanna Sing Right: Rediscovering Lomax In The Evangeline Country,nan,,,,,0
Gulfstream,Roddie Romero & The Hub City All Stars,Gulfstream,2016-03-17,2.0,368360.0,0
It's A Cree Thing,Northern Cree,,,,,0
Broken Promised Land,Barry Jean Ancelet,,,,,0
SOJA: Live In Virginia,SOJA,,,,,0
Falling Into Place,Rebelution,,,,,0
Everlasting,Raging Fyah,Everlasting,2016-05-27,24.0,242693.0,0
Rose Petals,J Boog,Wash House Ting,2016-11-18,31.0,242333.0,0
Sly & Robbie Presents... Reggae For Her,Devin Di Dakta,,,,,0
"Dois Amigos, Um Século De Música: Multishow Live",Caetano Veloso,,,,,0
Land of Gold,Anoushka Shankar,Land Of Gold,2016-04-01,30.0,279608.0,0
Walking In The Footsteps Of Our Fathers,Ladysmith Black Mambazo,,,,,0
Destiny,Celtic Woman,,,,,0
Saddle Up,The Okee Dokee Brothers,Can You Canoe? And Other Adventure Songs (Music from the Book),2014,21.0,135572.0,0
Press Play,Brady Rymer and the Little Band That Could,Press Play,2016-06-24,0.0,184404.0,0
Novelties,Recess Monkey,,,,,0
Explorer of the World,Frances England,Explorer of the World,2016-04-01,13.0,196129.0,0
Unfaithful Music & Disappearing Ink,Elvis Costello,,,,,0
Under The Big Black Sun: A Personal History Of L.A. Punk (John Doe With Tom DeSavia),nan,,,,,0
M Train,Patti Smith,,,,,0
The Girl With The Lower Back Tattoo,Amy Schumer,,,,,0
Live At The Apollo,Amy Schumer,,,,,0
Boyish Girl Interrupted,Tig Notaro,,,,,0
American Myth,Margaret Cho,,,,,0
...America...Great…,David Cross,,,,,0
Waitresses,The Men from Nantucket,Super Balls,2021-10-08,0.0,207830.0,0
Kinky Boots,nan,,,,,0
Fiddler On The Roof,nan,,,,,0
"Star light, Star bright",NANO,BEST ALBUM 「I」,2020-03-18,24.0,249000.0,0
Vinyl: The Essentials Season 1,nan,,,,,0
Suicide Squad (Collector's Edition),nan,,,,,0
Straight Outta Compton,nan,,,,,0
Canção pra AMY,Nanda Mazza,Canção pra AMY,2021-09-10,0.0,201978.0,0
Stranger Things Volume 2,nan,,,,,0
Stranger Things Volume 1,nan,,,,,0
The Revenant,nan,,,,,0
Quentin Tarantino's The Hateful Eight,nan,,,,,0
Bridge Of Spies,nan,,,,,0
The Veil,Peter Gabriel,Flotsam and Jetsam,2019-09-13,15.0,351066.0,0
Try Everything,Mikkel S. Eriksen,,,,,0
Purple Lamborghini,Shamann Cooke,,,,,0
Just Like Fire,Oscar Holter,,,,,0
"Heathens - (Arr. for String Quartet by Amanda Lo, Earl Maneein, Jennifer Devore & Fung Chern Hwei)",Tyler Joseph,For The Hearts Still Beating,2018-10-05,2.0,226486.0,0
L'Ultima Diligenza Di Red Rock - Versione Integrale,nan,,,,,0
Flowow,Fed Nance,Flowow,2022-12-23,48.0,115124.0,0
The Expensive Train Set (An Epic Sarahnade For Double Big Band),nan,,,,,0
Bridge Of Spies (End Title),nan,,,,,0
We Three Kings,Nan Riddle,Christmas Carol Memories,2016-11-01,0.0,289924.0,0
Lucy In The Sky With Diamonds,nan,,,,,0
Linus & Lucy,nan,,,,,0
"Good \""Swing\"" Wenceslas",nan,,,,,0
"YOU ASKED ME WHY I'M MAD, NOW I'M MAD",Nando Gvni,YOU MADE ME LIKE THIS,2022-07-17,0.0,155480.0,0
Somewhere (Dirty Blvd) (Extended Version),nan,,,,,0
I'm A Fool To Want You,nan,,,,,0
Do You Want To Know A Secret,nan,,,,,0
Do You Hear What I Hear?,Nani Nicole,A Merry Christmas EP,2021-12-10,0.0,110346.0,0
Kapitel 22 - Nicht mal für eine Million,Nancy Salchow,Nicht mal für eine Million (ungekürzt),2020-06-15,0.0,185027.0,0
Sunset Motel,nan,,,,,0
Human Performance,nan,,,,,0
Anti (Deluxe Edition),nan,,,,,0
Tug Of War (Deluxe Edition),nan,,,,,0
Paper Wheels (Deluxe Limited Edition),nan,,,,,0
"I Like It When You Sleep, For You Are So Beautiful Yet So Unaware Of It (Box Set)",nan,,,,,0
